system,CO-atop,d-dos height,d-dos height2,d-dos position,d-dos position2,d-dos width,d-dos width2,p-dos height,p-dos height2,p-dos position,p-dos position2,p-dos width,p-dos width2,s-dos height,s-dos height2,s-dos position,s-dos position2,s-dos width,s-dos width2,efermi
Pt0.5Au0.5_111,-1.434 ,1217.462 ,536.304 ,-4.427 ,-1.825 ,2.635 ,0.776 ,47.136 ,45.647 ,-4.556 ,1.159 ,2.810 ,2.067 ,107.939 ,81.814 ,-7.400 ,4.073 ,1.454 ,0.854 ,-1.327 
Rh0.8Cu0.2_111,-1.639 ,1853.142 ,1365.525 ,-3.357 ,-1.140 ,1.210 ,1.143 ,70.881 ,50.432 ,-3.277 ,1.099 ,2.606 ,1.066 ,133.628 ,30.601 ,-6.120 ,-3.379 ,1.236 ,0.861 ,-1.001 
Ir0.4Pt0.6_111,-1.866 ,1114.793 ,965.146 ,-3.897 ,-0.522 ,1.444 ,0.794 ,49.283 ,52.149 ,-3.231 ,2.247 ,3.690 ,1.095 ,124.150 ,27.632 ,-7.341 ,-3.903 ,1.574 ,0.862 ,-0.638 
Pd0.35Ir0.65_111,-1.764 ,1224.986 ,506.751 ,-3.344 ,-0.286 ,3.162 ,0.576 ,58.430 ,41.401 ,-5.362 ,-1.288 ,2.165 ,2.282 ,118.324 ,29.095 ,-7.012 ,-3.543 ,1.712 ,0.867 ,-0.685 
Pd0.45Ir0.55_111,-1.861 ,1197.514 ,503.963 ,-3.441 ,-0.788 ,2.994 ,0.899 ,45.798 ,53.729 ,-5.578 ,2.370 ,1.932 ,1.265 ,107.049 ,26.430 ,-6.928 ,-3.595 ,1.656 ,0.868 ,-0.823 
Rh0.85Cu0.15_111,-1.625 ,1943.971 ,855.913 ,-3.257 ,-1.306 ,2.322 ,0.636 ,68.560 ,52.192 ,-3.374 ,0.634 ,2.283 ,0.997 ,130.251 ,28.675 ,-5.875 ,-3.304 ,1.237 ,0.871 ,-1.390 
Ir0.8Cu0.2_111,-1.717 ,1182.463 ,328.020 ,-3.062 ,0.040 ,3.255 ,0.864 ,59.066 ,54.222 ,-5.700 ,-1.490 ,2.222 ,2.392 ,126.388 ,28.372 ,-7.187 ,-3.536 ,1.816 ,0.874 ,-0.475 
Rh0.3Pd0.7_111,-0.948 ,1351.523 ,1131.181 ,-3.668 ,-1.578 ,1.642 ,0.844 ,45.081 ,37.863 ,-3.577 ,0.864 ,2.080 ,1.395 ,103.211 ,25.195 ,-6.120 ,-3.686 ,0.993 ,0.878 ,-1.379 
Rh0.7Pt0.3_111,-1.614 ,1256.829 ,783.336 ,-3.528 ,-0.522 ,2.908 ,0.505 ,49.055 ,42.339 ,-5.448 ,1.201 ,1.618 ,0.740 ,110.795 ,30.491 ,-6.489 ,-3.382 ,1.546 ,0.879 ,-0.846 
Rh0.6Pt0.4_111,-1.683 ,1242.744 ,786.384 ,-3.595 ,-0.587 ,2.943 ,0.496 ,48.447 ,40.971 ,-5.567 ,1.055 ,1.663 ,0.696 ,112.803 ,29.603 ,-6.673 ,-3.500 ,1.573 ,0.884 ,-0.867 
Ir0.45Pt0.55_111,-1.848 ,1092.132 ,948.255 ,-3.848 ,-0.417 ,1.456 ,0.815 ,50.540 ,52.319 ,-3.173 ,2.349 ,3.712 ,1.095 ,124.101 ,28.054 ,-7.335 ,-3.850 ,1.585 ,0.884 ,-0.575 
Pd0.5Ir0.5_111,-0.829 ,1228.204 ,511.383 ,-3.459 ,-0.859 ,2.952 ,0.867 ,46.893 ,53.567 ,-5.588 ,2.337 ,1.882 ,1.246 ,106.225 ,26.822 ,-6.915 ,-3.595 ,1.642 ,0.886 ,-0.864 
Ir0.1Cu0.9_111,-2.138 ,1446.964 ,1004.283 ,-4.202 ,-3.897 ,1.926 ,0.860 ,55.058 ,64.216 ,-4.900 ,1.094 ,2.471 ,2.039 ,76.843 ,55.086 ,-6.447 ,4.268 ,1.060 ,0.892 ,-1.699 
Rh0.4Pd0.6_111,-1.770 ,1386.323 ,1179.338 ,-3.621 ,-1.458 ,1.637 ,0.868 ,48.479 ,40.059 ,-3.527 ,0.967 ,2.183 ,1.376 ,109.438 ,26.044 ,-6.118 ,-3.670 ,1.004 ,0.899 ,-1.297 
Ir0.5Au0.5_111,-0.145 ,1131.119 ,600.001 ,-4.511 ,-1.042 ,2.741 ,1.124 ,55.851 ,51.682 ,-4.504 ,2.942 ,2.862 ,0.886 ,117.780 ,30.178 ,-7.456 ,2.889 ,1.552 ,0.903 ,-0.867 
Rh0.35Pd0.65_111,-0.957 ,1369.138 ,1169.707 ,-3.650 ,-1.505 ,1.660 ,0.868 ,47.882 ,41.987 ,-3.502 ,2.379 ,2.021 ,0.940 ,107.661 ,25.978 ,-6.111 ,-3.649 ,1.000 ,0.904 ,-1.323 
Rh0.1Cu0.9_111,-0.260 ,1680.592 ,876.817 ,-4.322 ,-3.736 ,1.658 ,0.819 ,53.960 ,54.425 ,-4.896 ,1.878 ,2.342 ,0.816 ,73.120 ,53.876 ,-6.908 ,4.185 ,2.089 ,0.908 ,-1.716 
Rh0.8Pt0.2_111,-1.702 ,1331.460 ,1200.904 ,-3.489 ,-1.382 ,1.140 ,1.193 ,47.892 ,42.806 ,-2.771 ,1.352 ,3.274 ,0.759 ,115.803 ,31.518 ,-6.346 ,-3.307 ,1.454 ,0.911 ,-0.811 
Pd0.2Cu0.8_111,-0.316 ,1029.258 ,1959.656 ,-5.090 ,-3.393 ,1.305 ,0.840 ,50.916 ,57.063 ,-4.874 ,1.504 ,2.347 ,1.832 ,73.180 ,53.348 ,-6.906 ,4.037 ,1.967 ,0.916 ,-1.754 
Pd0.65Pt0.35_111,-1.011 ,1434.730 ,1295.710 ,-3.833 ,-1.768 ,1.636 ,0.811 ,50.534 ,53.662 ,-3.674 ,3.014 ,1.652 ,0.917 ,92.857 ,25.768 ,-6.685 ,0.096 ,1.515 ,0.920 ,-1.444 
Pd0.3Ir0.7_111,-1.894 ,1255.005 ,926.556 ,-3.573 ,-0.200 ,1.193 ,0.803 ,54.143 ,47.270 ,-5.688 ,-1.734 ,2.005 ,2.631 ,124.368 ,30.309 ,-7.074 ,-3.553 ,1.666 ,0.921 ,-0.591 
Ir0.5Pt0.5_111,-1.159 ,1083.198 ,936.051 ,-3.823 ,-0.360 ,1.456 ,0.808 ,51.734 ,52.661 ,-3.168 ,2.394 ,3.708 ,1.099 ,124.396 ,28.176 ,-7.337 ,-3.805 ,1.587 ,0.921 ,-0.553 
Rh0.65Ir0.35_111,-1.556 ,1327.489 ,1259.600 ,-3.254 ,-0.216 ,1.105 ,0.867 ,43.810 ,44.631 ,-3.096 ,-1.862 ,1.105 ,4.195 ,122.646 ,32.766 ,-6.534 ,-3.183 ,1.592 ,0.930 ,-0.553 
Ir0.55Pt0.45_111,-1.917 ,1069.844 ,915.625 ,-3.764 ,-0.237 ,1.435 ,0.800 ,45.092 ,54.808 ,-2.158 ,2.497 ,2.926 ,1.122 ,124.982 ,28.659 ,-7.325 ,-3.761 ,1.595 ,0.932 ,-0.490 
Pt0.15Cu0.85_111,-0.197 ,1156.051 ,1370.064 ,-4.531 ,-3.381 ,1.811 ,0.675 ,51.238 ,60.969 ,-4.931 ,0.640 ,2.593 ,1.136 ,71.333 ,55.789 ,-7.190 ,4.060 ,2.219 ,0.934 ,-1.677 
Ir0.25Au0.75_111,-0.376 ,1200.693 ,531.345 ,-5.169 ,-3.479 ,2.115 ,0.792 ,49.152 ,50.810 ,-5.130 ,4.283 ,2.679 ,0.546 ,112.491 ,78.532 ,-7.507 ,3.819 ,1.420 ,0.936 ,-1.143 
Ir0.9Cu0.1_111,-1.816 ,1489.900 ,758.893 ,-2.724 ,0.157 ,1.752 ,1.295 ,55.981 ,57.847 ,-5.823 ,-1.736 ,2.121 ,2.711 ,132.396 ,30.521 ,-7.172 ,-3.463 ,1.735 ,0.937 ,-0.294 
Pt0.2Cu0.8_111,-0.297 ,294.183 ,2239.939 ,-6.302 ,-3.796 ,1.077 ,1.472 ,50.263 ,56.585 ,-4.828 ,1.594 ,2.671 ,1.443 ,71.699 ,55.787 ,-7.180 ,4.197 ,2.208 ,0.941 ,-1.667 
Rh0.45Ir0.55_111,-1.520 ,1234.066 ,1148.416 ,-3.253 ,-0.015 ,1.138 ,0.878 ,63.105 ,51.897 ,-5.349 ,-1.454 ,1.954 ,1.849 ,123.408 ,32.103 ,-6.787 ,-3.235 ,1.698 ,0.942 ,-0.431 
Rh0.8Au0.2_111,-1.738 ,1312.903 ,886.115 ,-3.599 ,-0.964 ,3.001 ,0.797 ,64.829 ,46.236 ,-3.229 ,1.088 ,2.753 ,0.923 ,103.785 ,23.466 ,-6.382 ,-3.475 ,1.669 ,0.943 ,-0.948 
Ir0.85Cu0.15_111,-0.173 ,1242.376 ,844.412 ,-3.208 ,-0.014 ,1.439 ,1.286 ,57.916 ,56.729 ,-5.838 ,-1.607 ,2.143 ,2.551 ,130.502 ,29.903 ,-7.226 ,-3.521 ,1.753 ,0.945 ,-0.359 
Rh0.45Pd0.55_111,-0.918 ,1330.647 ,1124.231 ,-3.580 ,-1.367 ,1.704 ,0.890 ,49.153 ,42.805 ,-3.439 ,2.499 ,2.095 ,0.945 ,108.439 ,26.140 ,-6.106 ,-3.596 ,1.013 ,0.946 ,-1.237 
Rh0.85Pt0.15_111,-1.710 ,1434.409 ,1380.632 ,-3.357 ,-0.511 ,1.218 ,0.685 ,46.327 ,44.500 ,-2.554 ,1.452 ,3.190 ,0.789 ,122.433 ,33.431 ,-6.231 ,-3.252 ,1.342 ,0.947 ,-0.794 
Rh0.85Ir0.15_111,-1.604 ,1445.701 ,1412.218 ,-3.257 ,-0.423 ,1.110 ,0.828 ,53.965 ,76.552 ,-5.532 ,-2.978 ,1.220 ,1.649 ,127.473 ,35.149 ,-6.176 ,-3.135 ,1.350 ,0.950 ,-0.689 
Rh0.4Ir0.6_111,-1.786 ,1212.236 ,1120.860 ,-3.257 ,0.051 ,1.143 ,0.878 ,62.902 ,52.409 ,-5.397 ,-1.408 ,1.987 ,1.999 ,127.168 ,32.196 ,-6.848 ,-3.267 ,1.677 ,0.957 ,-0.391 
Ir0.6Pt0.4_111,-1.695 ,1145.762 ,972.658 ,-3.715 ,-0.110 ,1.406 ,0.772 ,50.912 ,51.530 ,-6.189 ,-2.023 ,1.899 ,2.593 ,136.193 ,30.913 ,-7.317 ,-3.704 ,1.607 ,0.957 ,-0.438 
Pd0.1Cu0.9_111,-0.461 ,1344.786 ,2185.329 ,-4.438 ,-3.485 ,0.560 ,0.715 ,52.255 ,63.061 ,-5.010 ,0.529 ,2.308 ,0.908 ,71.200 ,53.773 ,-7.000 ,3.980 ,2.102 ,0.958 ,-1.710 
Pd0.7Pt0.3_111,-0.939 ,1463.379 ,5716.338 ,-3.807 ,0.639 ,1.620 ,0.603 ,49.515 ,53.717 ,-3.657 ,2.983 ,1.624 ,0.925 ,89.459 ,26.024 ,-6.573 ,0.097 ,1.522 ,0.966 ,-1.483 
Rh0.55Ir0.45_111,-1.488 ,1291.946 ,1191.222 ,-3.263 ,-0.097 ,1.134 ,0.863 ,37.563 ,55.994 ,-5.631 ,-2.117 ,1.378 ,3.929 ,127.879 ,32.779 ,-6.667 ,-3.236 ,1.576 ,0.968 ,-0.496 
Rh0.3Ir0.7_111,-1.464 ,1212.457 ,1082.520 ,-3.279 ,0.151 ,0.976 ,0.873 ,63.051 ,54.194 ,-5.444 ,-1.457 ,2.062 ,2.058 ,129.181 ,32.370 ,-6.952 ,-3.303 ,1.685 ,0.968 ,-0.328 
Ir0.7Pt0.3_111,-1.849 ,1118.550 ,979.332 ,-3.626 ,0.013 ,1.381 ,0.810 ,51.641 ,54.579 ,-6.177 ,-2.008 ,1.901 ,2.655 ,136.841 ,30.750 ,-7.300 ,-3.655 ,1.614 ,0.971 ,-0.348 
Rh0.9Cu0.1_111,-1.570 ,1674.921 ,1194.161 ,-3.331 ,-1.500 ,1.065 ,0.947 ,70.860 ,51.338 ,-3.118 ,1.370 ,2.539 ,1.106 ,140.147 ,35.259 ,-6.061 ,-3.286 ,1.135 ,0.972 ,-0.883 
Rh0.5Pd0.5_111,-0.913 ,1295.796 ,1073.001 ,-3.541 ,-1.316 ,1.722 ,0.896 ,48.762 ,41.598 ,-3.421 ,2.560 ,2.102 ,0.952 ,106.983 ,26.859 ,-6.104 ,-3.549 ,1.014 ,0.975 ,-1.203 
Pd0.05Ir0.95_111,-1.740 ,1182.717 ,970.738 ,-3.413 ,0.343 ,1.055 ,0.874 ,60.013 ,58.180 ,-5.898 ,-1.547 ,1.994 ,2.206 ,139.925 ,32.760 ,-7.181 ,-3.446 ,1.647 ,0.975 ,-0.204 
Pd0.85Pt0.15_111,-0.970 ,1582.814 ,1410.577 ,-3.807 ,-1.900 ,1.571 ,0.746 ,48.968 ,54.827 ,-3.687 ,2.946 ,1.599 ,0.910 ,104.939 ,29.593 ,-6.254 ,-3.772 ,0.996 ,0.978 ,-1.599 
Pd0.2Ir0.8_111,-1.745 ,1186.443 ,918.825 ,-3.494 ,0.012 ,1.255 ,0.841 ,54.088 ,50.256 ,-5.746 ,-1.692 ,2.062 ,2.711 ,128.588 ,30.002 ,-7.119 ,-3.518 ,1.656 ,0.978 ,-0.439 
Ir0.75Pt0.25_111,-1.759 ,1112.488 ,960.646 ,-3.591 ,0.095 ,1.408 ,0.791 ,52.482 ,54.407 ,-6.156 ,-1.916 ,1.910 ,2.627 ,137.173 ,30.907 ,-7.281 ,-3.604 ,1.627 ,0.981 ,-0.329 
Ir0.95Cu0.05_111,-1.716 ,1123.205 ,944.157 ,-3.307 ,0.434 ,1.289 ,0.853 ,55.133 ,58.765 ,-6.102 ,-1.652 ,1.917 ,2.941 ,140.745 ,32.743 ,-7.215 ,-3.444 ,1.671 ,0.982 ,-0.174 
Rh0.2Ir0.8_111,-1.732 ,1133.240 ,1044.940 ,-3.281 ,0.259 ,1.194 ,0.861 ,62.375 ,55.803 ,-5.521 ,-1.486 ,2.141 ,2.156 ,131.157 ,32.206 ,-7.046 ,-3.336 ,1.700 ,0.987 ,-0.265 
Pd0.75Pt0.25_111,-0.906 ,1502.393 ,1355.826 ,-3.818 ,-1.823 ,1.591 ,0.786 ,50.031 ,54.665 ,-3.662 ,2.976 ,1.613 ,0.904 ,96.231 ,26.224 ,-6.541 ,0.102 ,1.390 ,0.988 ,-1.505 
Rh0.25Ir0.75_111,-1.709 ,1199.761 ,1056.795 ,-3.303 ,0.217 ,1.013 ,0.871 ,65.142 ,58.305 ,-5.337 ,-3.224 ,2.227 ,0.906 ,130.425 ,32.465 ,-7.021 ,-3.328 ,1.689 ,0.989 ,-0.285 
Ir0.8Pt0.2_111,-1.828 ,1089.464 ,943.580 ,-3.532 ,0.208 ,1.380 ,0.794 ,52.163 ,56.936 ,-6.152 ,-1.959 ,1.906 ,2.692 ,137.159 ,30.820 ,-7.264 ,-3.563 ,1.630 ,0.990 ,-0.267 
Rh0.05Cu0.95_111,-0.362 ,1698.169 ,1251.761 ,-4.606 ,-3.672 ,1.467 ,0.784 ,54.214 ,65.459 ,-5.054 ,0.504 ,2.310 ,0.931 ,71.071 ,54.056 ,-7.056 ,3.951 ,2.182 ,0.991 ,-1.734 
Pd0.1Ir0.9_111,-1.781 ,1132.971 ,912.321 ,-3.427 ,0.260 ,1.230 ,0.796 ,53.535 ,56.066 ,-5.856 ,-1.860 ,2.056 ,2.818 ,133.632 ,30.759 ,-7.162 ,-3.461 ,1.656 ,0.992 ,-0.296 
Pd0.15Ir0.85_111,-1.840 ,1146.881 ,899.052 ,-3.444 ,-1.146 ,1.281 ,0.886 ,52.655 ,55.998 ,-5.820 ,-1.907 ,2.030 ,2.827 ,133.972 ,30.058 ,-7.123 ,-3.490 ,1.634 ,0.995 ,-0.345 
Rh0.05Ir0.95_111,-1.706 ,1159.865 ,1005.069 ,-3.352 ,0.430 ,1.071 ,0.840 ,54.272 ,58.082 ,-5.985 ,-1.686 ,1.975 ,2.999 ,139.952 ,32.897 ,-7.168 ,-3.400 ,1.658 ,0.996 ,-0.157 
Ir0.95Pt0.05_111,-1.720 ,1146.435 ,985.881 ,-3.402 ,0.454 ,1.121 ,0.836 ,62.184 ,70.524 ,-5.865 ,-3.429 ,2.066 ,1.058 ,142.453 ,32.856 ,-7.220 ,-3.442 ,1.648 ,0.998 ,-0.135 
Ir0.85Pt0.15_111,-1.110 ,1124.280 ,906.161 ,-3.493 ,0.328 ,1.148 ,0.763 ,53.230 ,58.368 ,-6.121 ,-1.903 ,1.918 ,2.675 ,137.814 ,30.980 ,-7.244 ,-3.507 ,1.638 ,1.001 ,-0.217 
Ir0.9Pt0.1_111,-1.700 ,1131.470 ,895.463 ,-3.456 ,0.399 ,1.110 ,0.741 ,54.488 ,58.801 ,-6.098 ,-1.843 ,1.929 ,2.659 ,138.823 ,31.296 ,-7.237 ,-3.479 ,1.642 ,1.003 ,-0.186 
Rh0.15Ir0.85_111,-1.739 ,1174.818 ,1027.809 ,-3.316 ,0.326 ,1.019 ,0.857 ,65.238 ,54.706 ,-5.441 ,-1.256 ,2.245 ,1.871 ,135.919 ,32.597 ,-7.097 ,-3.370 ,1.661 ,1.006 ,-0.223 
Rh0.1Ir0.9_111,-1.754 ,1164.956 ,1021.351 ,-3.323 ,0.356 ,1.040 ,0.855 ,62.046 ,58.724 ,-5.615 ,-1.602 ,2.171 ,2.281 ,135.915 ,32.551 ,-7.128 ,-3.380 ,1.677 ,1.007 ,-0.198 
Ir0.95Ag0.05_111,-1.731 ,1082.182 ,962.010 ,-3.403 ,0.418 ,1.391 ,0.843 ,61.745 ,58.986 ,-5.911 ,-1.465 ,1.999 ,2.170 ,142.230 ,32.278 ,-7.214 ,-3.489 ,1.632 ,1.024 ,-0.179 
Rh0.6Pd0.4_111,-1.699 ,1316.471 ,1113.467 ,-3.454 ,-1.141 ,1.767 ,0.911 ,52.461 ,42.079 ,-3.323 ,1.129 ,2.412 ,1.119 ,114.824 ,28.485 ,-6.083 ,-3.474 ,1.023 ,1.028 ,-1.098 
Ir0.95Au0.05_111,-1.731 ,1079.376 ,976.243 ,-3.393 ,0.422 ,1.383 ,0.840 ,54.775 ,58.741 ,-6.129 ,-1.707 ,1.911 ,2.958 ,141.929 ,32.248 ,-7.243 ,-3.490 ,1.653 ,1.029 ,-0.158 
Rh0.95Au0.05_111,-1.628 ,1471.429 ,1370.555 ,-3.176 ,-0.720 ,1.697 ,0.989 ,36.106 ,72.167 ,-5.584 ,-3.028 ,0.919 ,2.415 ,139.758 ,35.452 ,-6.014 ,-3.226 ,1.134 ,1.033 ,-0.805 
Rh0.65Pd0.35_111,-0.924 ,1589.399 ,1370.704 ,-3.447 ,-1.114 ,1.748 ,0.926 ,64.399 ,51.295 ,-3.296 ,1.167 ,2.424 ,1.121 ,140.206 ,34.964 ,-6.075 ,-3.443 ,1.026 ,1.040 ,-1.076 
Ir0.8Ag0.2_111,0.090 ,1107.509 ,812.328 ,-3.878 ,-0.228 ,2.287 ,1.297 ,75.134 ,40.526 ,-3.316 ,1.888 ,3.541 ,1.295 ,132.905 ,25.941 ,-7.169 ,-3.963 ,1.565 ,1.047 ,-0.469 
Ir0.9Au0.1_111,-1.661 ,1039.427 ,727.603 ,-3.517 ,-0.919 ,1.769 ,1.066 ,57.676 ,57.185 ,-5.944 ,-1.690 ,2.068 ,2.507 ,136.305 ,28.844 ,-7.283 ,-3.638 ,1.672 ,1.054 ,-0.265 
Ir0.9Ag0.1_111,-1.774 ,1059.146 ,873.004 ,-3.529 ,0.133 ,1.961 ,1.139 ,58.442 ,55.787 ,-5.917 ,-1.539 ,1.943 ,2.451 ,136.317 ,28.718 ,-7.189 ,-3.656 ,1.610 ,1.070 ,-0.301 
Pd0.3Au0.7_111,-0.869 ,1283.574 ,910.512 ,-5.030 ,-2.246 ,2.123 ,1.326 ,43.934 ,51.760 ,0.577 ,4.497 ,1.887 ,0.693 ,91.483 ,65.679 ,-7.352 ,4.054 ,1.463 ,1.082 ,-1.481 
Rh0.7Pd0.3_111,-1.700 ,1564.936 ,1360.811 ,-3.383 ,-1.020 ,1.738 ,0.934 ,65.677 ,51.545 ,-3.239 ,1.250 ,2.431 ,1.127 ,141.450 ,36.190 ,-6.073 ,-3.372 ,1.027 ,1.094 ,-1.007 
Pd0.35Pt0.65_111,-1.296 ,1210.371 ,858.484 ,-3.913 ,-1.590 ,2.612 ,0.742 ,51.919 ,49.567 ,-3.712 ,3.040 ,1.779 ,0.957 ,94.900 ,24.566 ,-7.029 ,2.801 ,1.629 ,1.114 ,-1.279 
Ag0.95Au0.05_111,0.143 ,2453.448 ,280.071 ,-5.603 ,0.183 ,1.647 ,1.094 ,37.464 ,42.950 ,-0.591 ,3.853 ,2.762 ,0.916 ,91.363 ,72.100 ,-7.347 ,3.799 ,0.866 ,1.133 ,-1.457 
Rh0.75Pd0.25_111,-1.667 ,1545.303 ,25167.589 ,-3.365 ,1.616 ,1.752 ,0.560 ,66.325 ,51.749 ,-3.209 ,1.292 ,2.439 ,1.125 ,141.521 ,36.710 ,-6.064 ,-3.298 ,1.032 ,1.145 ,-0.981 
Rh0.75Ir0.25_111,-1.534 ,1347.548 ,1305.115 ,-3.233 ,-0.297 ,1.065 ,0.850 ,31.858 ,60.398 ,-5.602 ,-2.823 ,1.213 ,3.157 ,123.982 ,36.223 ,-6.348 ,-3.093 ,1.383 ,1.146 ,-0.612 
Rh0.95Cu0.05_111,-1.671 ,1938.814 ,1670.282 ,-3.211 ,-1.167 ,1.521 ,0.860 ,32.238 ,73.654 ,-5.497 ,-3.201 ,0.980 ,2.087 ,142.725 ,38.796 ,-5.823 ,-3.075 ,1.132 ,1.188 ,-1.252 
Rh0.95Ag0.05_111,-1.619 ,1210.975 ,1111.005 ,-3.186 ,-0.708 ,1.739 ,0.992 ,31.409 ,59.160 ,-5.554 ,-2.968 ,0.949 ,2.336 ,116.645 ,31.133 ,-5.982 ,-3.104 ,1.099 ,1.189 ,-0.800 
Rh0.75Pt0.25_111,-1.577 ,1303.986 ,1149.175 ,-3.489 ,-1.462 ,1.172 ,1.112 ,47.792 ,41.126 ,-2.871 ,1.246 ,3.292 ,0.733 ,119.359 ,34.826 ,-6.373 ,-3.322 ,1.266 ,1.195 ,-0.844 
Rh0.8Pd0.2_111,-1.641 ,1519.668 ,1343.328 ,-3.311 ,-0.896 ,1.766 ,0.951 ,67.703 ,52.033 ,-3.149 ,1.372 ,2.441 ,1.133 ,142.343 ,37.068 ,-6.048 ,-3.219 ,1.038 ,1.198 ,-0.927 
Pt0.3Au0.7_111,0.128 ,1243.709 ,682.200 ,-4.896 ,-1.824 ,2.293 ,1.470 ,44.291 ,64.497 ,-5.056 ,4.494 ,2.724 ,0.738 ,105.731 ,86.015 ,-7.496 ,3.834 ,1.413 ,1.210 ,-1.311 
Rh0.85Pd0.15_111,-1.616 ,1445.191 ,1507.746 ,-3.458 ,-0.812 ,1.351 ,1.461 ,68.901 ,52.283 ,-3.098 ,1.458 ,2.466 ,1.136 ,143.197 ,37.015 ,-6.028 ,-3.171 ,1.044 ,1.221 ,-0.876 
Pd0.55Pt0.45_111,-0.950 ,1306.227 ,924.385 ,-3.900 ,-1.709 ,2.485 ,0.712 ,49.962 ,52.609 ,-3.650 ,3.034 ,1.685 ,0.935 ,90.305 ,25.204 ,-6.802 ,2.649 ,1.606 ,1.227 ,-1.385 
Rh0.95Pd0.05_111,-1.611 ,1277.895 ,1265.373 ,-3.297 ,-0.570 ,1.218 ,0.797 ,52.783 ,53.286 ,-5.282 ,-3.138 ,1.204 ,1.080 ,122.598 ,31.645 ,-6.003 ,-3.093 ,1.046 ,1.240 ,-0.788 
Pd0.25Pt0.75_111,-0.851 ,1156.739 ,829.198 ,-3.943 ,-1.512 ,2.693 ,0.772 ,54.108 ,47.505 ,-3.808 ,3.034 ,1.901 ,0.977 ,100.998 ,29.927 ,-7.159 ,2.638 ,1.585 ,1.240 ,-1.206 
Ag0.65Au0.35_111,0.244 ,816.211 ,1873.011 ,-6.114 ,-4.571 ,0.823 ,1.775 ,51.130 ,43.278 ,1.022 ,3.883 ,2.102 ,0.941 ,89.785 ,71.320 ,-7.474 ,3.762 ,1.145 ,1.241 ,-1.394 
Pd0.4Pt0.6_111,-1.353 ,1229.787 ,873.493 ,-3.932 ,-1.613 ,2.588 ,0.748 ,52.363 ,50.856 ,-3.722 ,3.042 ,1.768 ,0.932 ,99.532 ,27.425 ,-6.989 ,2.613 ,1.532 ,1.249 ,-1.295 
Cu0.5Ag0.5_111,-0.368 ,1336.806 ,2364.904 ,-6.046 ,-3.681 ,1.591 ,0.708 ,54.405 ,42.622 ,1.126 ,3.474 ,1.230 ,1.068 ,72.277 ,63.669 ,-7.569 ,3.657 ,1.231 ,1.254 ,-1.668 
Cu0.8Au0.2_111,-0.388 ,680.582 ,2354.490 ,-5.496 ,-3.776 ,2.000 ,0.964 ,48.639 ,51.111 ,0.112 ,1.239 ,0.656 ,0.909 ,61.742 ,59.347 ,-7.695 ,3.883 ,2.186 ,1.262 ,-1.712 
Cu0.45Ag0.55_111,-0.534 ,1649.441 ,2699.992 ,-6.051 ,-3.720 ,1.386 ,0.645 ,51.435 ,49.988 ,-0.688 ,3.815 ,2.105 ,0.674 ,77.838 ,69.029 ,-7.354 ,3.134 ,1.121 ,1.263 ,-1.819 
Cu0.55Ag0.45_111,-0.016 ,1185.001 ,2492.808 ,-6.075 ,-3.715 ,1.680 ,0.751 ,50.253 ,55.648 ,0.181 ,1.336 ,0.601 ,0.918 ,73.664 ,63.006 ,-7.612 ,3.655 ,1.279 ,1.276 ,-1.690 
Rh0.7Ir0.3_111,-1.585 ,1338.593 ,1289.014 ,-3.239 ,-0.282 ,1.072 ,0.866 ,42.991 ,45.271 ,-5.482 ,-3.069 ,1.286 ,1.122 ,124.511 ,34.129 ,-6.327 ,-3.170 ,1.277 ,1.279 ,-0.593 
Pd0.5Pt0.5_111,-0.946 ,1275.001 ,905.064 ,-3.923 ,-1.675 ,2.521 ,0.733 ,50.728 ,53.365 ,-3.685 ,3.036 ,1.739 ,0.898 ,96.054 ,25.947 ,-6.884 ,2.584 ,1.527 ,1.284 ,-1.352 
Ir0.15Au0.85_111,0.173 ,1273.594 ,479.030 ,-5.081 ,-3.451 ,2.196 ,0.650 ,47.157 ,64.283 ,-5.016 ,4.349 ,2.846 ,0.742 ,108.943 ,83.782 ,-7.584 ,3.646 ,1.387 ,1.287 ,-1.213 
Rh0.6Ir0.4_111,-1.494 ,1285.530 ,1219.436 ,-3.232 ,-0.158 ,1.091 ,0.855 ,40.721 ,46.199 ,-3.066 ,-1.965 ,1.057 ,4.112 ,127.425 ,35.372 ,-6.556 ,-3.116 ,1.412 ,1.300 ,-0.534 
Ag0.45Au0.55_111,0.006 ,1746.787 ,1635.731 ,-5.580 ,1.363 ,1.729 ,-2.264 ,46.243 ,46.627 ,-0.096 ,4.232 ,2.320 ,0.924 ,93.884 ,71.941 ,-7.537 ,3.676 ,1.221 ,1.325 ,-1.369 
Cu0.95Au0.05_111,-0.448 ,2112.945 ,1896.541 ,-4.442 ,-3.504 ,0.798 ,0.509 ,50.945 ,66.287 ,-5.191 ,0.209 ,2.373 ,0.816 ,53.472 ,55.972 ,-7.809 ,3.899 ,2.249 ,1.328 ,-1.824 
Cu0.95Ag0.05_111,-0.596 ,3661.839 ,1798.144 ,-3.742 ,-3.708 ,1.701 ,0.725 ,59.225 ,61.334 ,0.566 ,2.444 ,0.855 ,1.011 ,70.497 ,62.841 ,-6.623 ,2.429 ,2.164 ,1.340 ,-2.235 
